entity1,entity2,relation
棉子中毒,地塞米松磷酸钠注射液,相关药品
棉子中毒,注射用硫代硫酸钠,相关药品
棉子中毒,注射用布美他尼,相关药品
棉子中毒,注射用呋塞米,相关药品
慢性阑尾炎,注射用哌拉西林钠他唑巴坦钠,相关药品
灭虫灵中毒,布美他尼片,相关药品
灭虫灵中毒,十一味金色丸,相关药品
灭虫灵中毒,仁青芒觉,相关药品
灭虫灵中毒,大月晶丸,相关药品
灭虫灵中毒,注射用鼠神经生长因子,相关药品
灭虫灵中毒,盐酸利多卡因注射液,相关药品
灭虫灵中毒,地塞米松磷酸钠注射液,相关药品
颅内静脉窦闭塞性颅高压,曲克芦丁片,相关药品
颅内静脉窦闭塞性颅高压,灯盏花素片,相关药品
颅内静脉窦闭塞性颅高压,盐酸倍他司汀片,相关药品
颅内静脉窦闭塞性颅高压,尼麦角林片,相关药品
颅内静脉窦闭塞性颅高压,双嘧达莫片,相关药品
灭虫灵中毒,注射用硫代硫酸钠,相关药品
灭虫灵中毒,注射用布美他尼,相关药品
灭虫灵中毒,注射用呋塞米,相关药品
颅内畸胎瘤,强力康颗粒,相关药品
颅内畸胎瘤,司莫司汀胶囊,相关药品
颅内畸胎瘤,乙酰谷酰胺注射液,相关药品
颅内畸胎瘤,吡拉西坦葡萄糖注射液,相关药品
颅内畸胎瘤,甘油果糖氯化钠注射液,相关药品
颅内畸胎瘤,注射用盐酸尼莫司汀,相关药品
颅内静脉窦闭塞性颅高压,阿司匹林肠溶片,相关药品
颅内畸胎瘤,甘油果糖注射液,相关药品
颅内畸胎瘤,甘油氯化钠注射液,相关药品
颅内脊索瘤,强力康颗粒,相关药品
颅内脊索瘤,司莫司汀胶囊,相关药品
颅内脊索瘤,乙酰谷酰胺注射液,相关药品
颅内脊索瘤,吡拉西坦葡萄糖注射液,相关药品
颅内脊索瘤,甘油果糖氯化钠注射液,相关药品
颅内脊索瘤,注射用盐酸尼莫司汀,相关药品
颅内脊索瘤,甘油果糖注射液,相关药品
颅内脊索瘤,甘油氯化钠注射液,相关药品
颅内黑色素瘤,强力康颗粒,相关药品
颅内黑色素瘤,司莫司汀胶囊,相关药品
颅内黑色素瘤,乙酰谷酰胺注射液,相关药品
颅内黑色素瘤,吡拉西坦葡萄糖注射液,相关药品
颅内黑色素瘤,甘油果糖氯化钠注射液,相关药品
颅内黑色素瘤,注射用盐酸尼莫司汀,相关药品
颅内黑色素瘤,甘油果糖注射液,相关药品
颅内黑色素瘤,甘油氯化钠注射液,相关药品
卵巢无性细胞瘤,醋酸甲地孕酮分散片,相关药品
卵巢无性细胞瘤,苯丁酸氮芥片,相关药品
卵巢无性细胞瘤,消癌平片,相关药品
卵巢无性细胞瘤,复方斑蝥胶囊,相关药品
卵巢无性细胞瘤,复方环磷酰胺片,相关药品
卵巢无性细胞瘤,六甲蜜胺胶囊,相关药品
卵巢无性细胞瘤,甲氨蝶呤片,相关药品
卵巢无性细胞瘤,依托泊苷软胶囊,相关药品
卵巢无性细胞瘤,注射用甲氨蝶呤,相关药品
卵巢无性细胞瘤,注射用香菇多糖,相关药品
卵巢纤维瘤病,金刚藤口服液,相关药品
卵巢纤维瘤病,小金胶囊,相关药品
卵巢纤维瘤病,金刚藤软胶囊,相关药品
卵巢纤维瘤病,桂枝茯苓胶囊,相关药品
卵巢纤维瘤病,红金消结胶囊,相关药品
卵巢纤维瘤病,红金消结片,相关药品
卵巢纤维瘤病,散结灵胶囊,相关药品
卵巢纤维瘤病,红金消结浓缩丸,相关药品
卵巢纤维瘤病,消结安胶囊,相关药品
卵巢纤维瘤病,止痛化癥颗粒,相关药品
卵巢纤维瘤病,消结安口服液,相关药品
颅内海绵状血管瘤,强力康颗粒,相关药品
颅内海绵状血管瘤,司莫司汀胶囊,相关药品
颅内海绵状血管瘤,乙酰谷酰胺注射液,相关药品
颅内海绵状血管瘤,吡拉西坦葡萄糖注射液,相关药品
颅内海绵状血管瘤,甘油果糖氯化钠注射液,相关药品
颅内海绵状血管瘤,注射用盐酸尼莫司汀,相关药品
颅内海绵状血管瘤,复方阿胶补血膏,相关药品
颅内海绵状血管瘤,甘油果糖注射液,相关药品
颅内海绵状血管瘤,甘油氯化钠注射液,相关药品
颅后窝血肿,脑血康胶囊,相关药品
颅后窝血肿,脑血康片,相关药品
颅后窝血肿,脑血康口服液,相关药品
颅后窝血肿,消瘀康胶囊,相关药品
颅后窝血肿,脑血康滴丸,相关药品
颅后窝血肿,消瘀康片,相关药品
颅后窝血肿,二乙酰氨乙酸乙二胺氯化钠注射液,相关药品
颅后窝血肿,脑血康丸,相关药品
铝骨病,呋塞米片,相关药品
铝骨病,包醛氧淀粉胶囊,相关药品
铝骨病,骨化三醇胶丸,相关药品
铝骨病,肾炎四味胶囊,相关药品
铝骨病,尿毒清颗粒,相关药品
铝骨病,肾衰宁片,相关药品
铝骨病,氢氯噻嗪片,相关药品
铝骨病,肾炎四味片,相关药品
铝骨病,至灵菌丝胶囊,相关药品
铝骨病,肾衰宁胶囊,相关药品
铝骨病,金水宝胶囊,相关药品
铝骨病,复方α,相关药品
铝骨病,布美他尼片,相关药品
阴痹,阿司匹林肠溶胶囊,相关药品
阴痹,吲哚美辛栓,相关药品
阴痹,双氯芬酸钠肠溶片,相关药品
阴痹,双氯芬酸钠缓释片,相关药品
阴痹,阿司匹林肠溶片,相关药品
阴痹,萘普生片,相关药品
绿猴病,藻酸双酯钠片,相关药品
绿猴病,转移因子胶囊,相关药品
绿猴病,利巴韦林注射液,相关药品
溢饮,肾康宁片,相关药品
溢饮,补肾强身片,相关药品
溢饮,十全大补膏,相关药品
溢饮,玉屏风口服液,相关药品
溢饮,十全大补酒,相关药品
溢饮,补肾强身胶囊,相关药品
溢饮,杞菊地黄丸,相关药品
溢饮,六味地黄胶囊,相关药品
溢饮,刺五加片,相关药品
疫斑热,藻酸双酯钠片,相关药品
疫斑热,转移因子胶囊,相关药品
疫斑热,利巴韦林注射液,相关药品
腰椎间盘突出,骨刺片,相关药品
腰椎间盘突出,骨刺胶囊,相关药品
腰椎间盘突出,颈康胶囊,相关药品
腰椎间盘突出,灵仙跌打片,相关药品
腰椎间盘突出,麝香壮骨膏,相关药品
腰椎间盘突出,复方七叶皂苷钠凝胶,相关药品
腰椎间盘突出,根痛平颗粒,相关药品
腰椎间盘突出,腰痛宁胶囊,相关药品
腰椎间盘突出,根痛平胶囊,相关药品
疫毒痢,藿香正气片,相关药品
疫毒痢,藿香正气丸,相关药品
疫毒痢,藿香正气胶囊,相关药品
疫毒痢,藿香正气水,相关药品
疫毒痢,鞣酸蛋白片,相关药品
疫毒痢,化积口服液,相关药品
阴疮,甲硝唑乳膏,相关药品
阴疮,妇洁舒洗液,相关药品
阴疮,复方黄藤洗液,相关药品
阴疮,妇炎清洗剂,相关药品
阴疮,苦柏止痒洗液,相关药品
阴疮,聚甲酚磺醛栓,相关药品
阴疮,盐酸米诺环素胶囊,相关药品
阴疮,阴痒康洗剂,相关药品
疫毒痢,盐酸小檗碱片,相关药品
疫毒痢,氯化钾缓释片,相关药品
疫毒痢,补中益气颗粒,相关药品
阴疮,阿娜尔妇洁液,相关药品
阴疮,三维制霉素栓,相关药品
阴疮,妇肤康喷雾剂,相关药品
阴疮,复方黄松湿巾,相关药品
阴疮,复方黄松洗液,相关药品
阴疮,妇炎平胶囊,相关药品
阴疮,肤芩洗剂,相关药品
胰痈,注射用头孢唑林钠,相关药品
胰痈,肠内营养混悬液,相关药品
胰痈,醋酸甲萘氢醌片,相关药品
胰痈,清胰利胆颗粒,相关药品
胰痈,茵山莲颗粒,相关药品
胰痈,胰胆舒胶囊,相关药品
胰痈,胰胆炎合剂,相关药品
胰痈,清胰利胆丸,相关药品
胰痈,短肽型肠内营养剂,相关药品
胰痈,注射用乌司他丁,相关药品
胰痈,注射用氨苄西林钠舒巴坦钠,相关药品
噫气,奥美拉唑肠溶胶囊,相关药品
噫气,盐酸雷尼替丁胶囊,相关药品
噫气,温胃舒胶囊,相关药品
噫气,碳酸氢钠片,相关药品
噫气,大黄碳酸氢钠片,相关药品
液脱,氯化钠注射液,相关药品
液脱,氢化可的松片,相关药品
噎膈,奥美拉唑肠溶胶囊,相关药品
噎膈,盐酸雷尼替丁胶囊,相关药品
噎膈,奥美拉唑肠溶片,相关药品
噎膈,碳酸氢钠片,相关药品
噎膈,大黄碳酸氢钠片,相关药品
小儿骨髓增生异常综合征,乌苯美司胶囊,相关药品
小儿骨髓增生异常综合征,复方皂矾丸,相关药品
小儿骨髓增生异常综合征,乌苯美司片,相关药品
小儿骨髓增生异常综合征,重组人粒细胞刺激因子注射液,相关药品
小儿骨髓增生异常综合征,高三尖杉酯碱氯化钠注射液,相关药品
小儿骨髓增生异常综合征,高三尖杉酯碱注射液,相关药品
小儿骨髓增生异常综合征,注射用依那西普,相关药品
小儿骨髓增生异常综合征,注射用重组人干扰素γ,相关药品
小儿肺栓塞,双嘧达莫片,相关药品
小儿肺栓塞,注射用尿激酶,相关药品
小儿肺栓塞,注射用盐酸罂粟碱,相关药品
小儿肺栓塞,肝素钠注射液,相关药品
小儿肺栓塞,低分子肝素钠注射液,相关药品
小儿肺栓塞,注射用降纤酶,相关药品
小儿肺动脉高压,硝酸异山梨酯片,相关药品
小儿肺动脉高压,阿魏酸钠片,相关药品
小儿肺动脉高压,吸入用伊洛前列素溶液,相关药品
小儿肺动脉高压,注射用阿魏酸钠,相关药品
小儿肺动脉高压,波生坦片,相关药品
小儿肺动脉高压,阿魏酸钠注射液,相关药品
小儿多源性房性心动过速,心肝宝胶囊,相关药品
小儿多源性房性心动过速,盐酸阿普林定片,相关药品
小儿发育性髋脱位,盐酸氨基葡萄糖胶囊,相关药品
小儿发育性髋脱位,跳骨片,相关药品
小儿碘缺乏病,左甲状腺素钠片,相关药品
小儿碘缺乏病,夏枯草膏,相关药品
小儿碘缺乏病,甲巯咪唑片,相关药品
小儿碘缺乏病,夏枯草颗粒,相关药品
小儿碘缺乏病,夏枯草片,相关药品
小儿碘缺乏病,消瘿五海丸,相关药品
小儿碘缺乏病,碘化油软胶囊,相关药品
小儿多器官功能障碍综合征,巴氯芬片,相关药品
小儿多器官功能障碍综合征,参志胶囊,相关药品
小儿多器官功能障碍综合征,肌氨肽苷注射液,相关药品
小儿多器官功能障碍综合征,丹曲林钠胶囊,相关药品
外耳道炎,头孢氨苄胶囊,相关药品
外耳道炎,氨苄西林胶囊,相关药品
外耳道炎,硝酸咪康唑乳膏,相关药品
外耳道炎,氧氟沙星滴耳液,相关药品
外耳道炎,匹多莫德颗粒剂,相关药品
外耳道炎,丙酸交沙霉素颗粒,相关药品
外耳道炎,复方硫酸新霉素滴眼液,相关药品
外耳道炎,盐酸米诺环素胶囊,相关药品
外耳道炎,曲安奈德氯霉素溶液,相关药品
外耳湿疹,肝素钠乳膏,相关药品
外耳湿疹,肤痒颗粒,相关药品
外耳湿疹,防风通圣丸,相关药品
外耳湿疹,马来酸氯苯那敏片,相关药品
外耳湿疹,咪康唑氯倍他索乳膏,相关药品
外耳湿疹,曲咪新乳膏,相关药品
外耳湿疹,哈西奈德乳膏,相关药品
外耳湿疹,曲安奈德益康唑乳膏,相关药品
外耳湿疹,创灼膏,相关药品
外耳湿疹,糠酸莫米松乳膏,相关药品
外耳湿疹,醋酸氟轻松乳膏,相关药品
外耳湿疹,丙酸氟替卡松乳膏,相关药品
外耳湿疹,盐酸异丙嗪片,相关药品
弯曲菌感染,诺氟沙星胶囊,相关药品
妄想症,谷维素片,相关药品
妄想症,复方吡拉西坦脑蛋白水解物片,相关药品
妄想症,盐酸氯丙嗪片,相关药品
妄想症,富马酸喹硫平片,相关药品
妄想症,氟哌啶醇片,相关药品
妄想症,奥氮平片,相关药品
妄想症,舒必利片,相关药品
妄想症,氯氮平片,相关药品
妄想症,卡马西平片,相关药品
妄想症,碳酸锂片,相关药品
弯曲菌性肠炎,红霉素肠溶片,相关药品
弯曲菌性肠炎,琥乙红霉素颗粒,相关药品
弯曲菌性肠炎,琥乙红霉素片,相关药品
无精症,甲磺酸溴隐亭片,相关药品
无精症,枸橼酸氯米芬片,相关药品
无精症,十一酸睾酮胶丸,相关药品
无精症,五子衍宗丸,相关药品
无精症,生精片,相关药品
无精症,枸橼酸氯米芬胶囊,相关药品
无精症,五子衍宗片,相关药品
无精症,仙乐雄胶囊,相关药品
无精症,龙鹿丸,相关药品
无精症,黄精赞育胶囊,相关药品
无精症,仙鹿口服液,相关药品
胃型哮喘,蛤蚧定喘丸,相关药品
胃型哮喘,氨茶碱片,相关药品
胃型哮喘,卡介菌多糖核酸注射液,相关药品
胃型哮喘,孟鲁司特钠咀嚼片,相关药品
胃型哮喘,孟鲁司特钠片,相关药品
胃型哮喘,硫酸沙丁胺醇雾化吸入溶液,相关药品
胃型哮喘,硫酸特布他林片,相关药品
胃型哮喘,益心巴迪然吉布亚颗粒,相关药品
胃型哮喘,利肺片,相关药品
胃型哮喘,盐酸二氧丙嗪颗粒,相关药品
胃型哮喘,利肺胶囊,相关药品
胃型哮喘,消癌平胶囊,相关药品
胃型哮喘,羧甲淀粉钠溶液,相关药品
胃型哮喘,盐酸左旋咪唑搽剂,相关药品
胃型哮喘,复方菠萝蛋白酶肠溶片,相关药品
胃型哮喘,硫酸沙丁胺醇气雾剂,相关药品
胃型哮喘,丙酸倍氯米松气雾剂,相关药品
胃型哮喘,礞石滚痰丸,相关药品
胃神经纤维瘤,注射用重组人白介素,相关药品
胃憩室,颠茄片,相关药品
胃憩室,聚卡波非钙片,相关药品
胃憩室,颠茄酊,相关药品
维斯科特-奥尔德里奇综合征,降脂宁颗粒,相关药品
维斯科特-奥尔德里奇综合征,黄杨宁片,相关药品
维斯科特-奥尔德里奇综合征,苯妥英钠片,相关药品
维斯科特-奥尔德里奇综合征,天王补心丸,相关药品
维斯科特-奥尔德里奇综合征,盐酸普萘洛尔片,相关药品
维斯科特-奥尔德里奇综合征,参芍片,相关药品
维斯科特-奥尔德里奇综合征,滋心阴胶囊,相关药品
维斯科特-奥尔德里奇综合征,振源胶囊,相关药品
维斯科特-奥尔德里奇综合征,门冬氨酸钾镁片,相关药品
维斯科特-奥尔德里奇综合征,氯化钾缓释片,相关药品
维斯科特-奥尔德里奇综合征,氯化钾片,相关药品
维斯科特-奥尔德里奇综合征,心可舒胶囊,相关药品
维斯科特-奥尔德里奇综合征,七叶神安片,相关药品
焦磷酸钙沉积病,附桂骨痛胶囊,相关药品
焦磷酸钙沉积病,洛索洛芬钠片,相关药品
焦磷酸钙沉积病,元七骨痛酊,相关药品
结核性巩膜炎,复方硫酸新霉素滴眼液,相关药品
结核性巩膜炎,双氯芬酸钠滴眼液,相关药品
结核性巩膜炎,阿米卡星滴眼液,相关药品
结核性巩膜炎,普拉洛芬滴眼液,相关药品
结核性巩膜炎,眼氨肽注射液,相关药品
胃溃疡,奥美拉唑肠溶胶囊,相关药品
胃溃疡,奥美拉唑镁肠溶片,相关药品
胃溃疡,奥美拉唑肠溶片,相关药品
胃溃疡,碳酸氢钠片,相关药品
甲型副伤寒,盐酸左氧氟沙星胶囊,相关药品
甲型副伤寒,阿莫西林颗粒,相关药品
甲型副伤寒,氨苄西林胶囊,相关药品
甲型副伤寒,乳酸左氧氟沙星片,相关药品
甲型副伤寒,司帕沙星分散片,相关药品
甲型副伤寒,阿莫西林胶囊,相关药品
甲型副伤寒,呋喃唑酮片,相关药品
甲型副伤寒,司帕沙星片,相关药品
甲型副伤寒,甲磺酸培氟沙星片,相关药品
甲型副伤寒,左氧氟沙星片,相关药品
甲型副伤寒,氧氟沙星片,相关药品
甲型副伤寒,诺氟沙星片,相关药品
甲型副伤寒,乳酸左氧氟沙星分散片,相关药品
脊柱转移癌,强力康颗粒,相关药品
脊柱转移癌,注射用氨磷汀,相关药品
脊柱转移癌,复方阿胶补血膏,相关药品
脊柱转移癌,顺铂注射液,相关药品
脊柱转移癌,阿司待因片,相关药品
角层下脓疱性皮肤病,丙酸氯倍他索乳膏,相关药品
角层下脓疱性皮肤病,盐酸左氧氟沙星胶囊,相关药品
角层下脓疱性皮肤病,头孢呋辛酯胶囊,相关药品
角层下脓疱性皮肤病,克拉霉素分散片,相关药品
角层下脓疱性皮肤病,红霉素软膏,相关药品
角层下脓疱性皮肤病,克拉霉素胶囊,相关药品
角层下脓疱性皮肤病,氧氟沙星凝胶,相关药品
角层下脓疱性皮肤病,莫匹罗星软膏,相关药品
角层下脓疱性皮肤病,克拉霉素片,相关药品
角层下脓疱性皮肤病,克林霉素磷酸酯溶液,相关药品
角层下脓疱性皮肤病,阿达帕林凝胶,相关药品
角层下脓疱性皮肤病,头孢地尼分散片,相关药品
肩峰下撞击征,消炎镇痛膏,相关药品
肩峰下撞击征,麝香壮骨膏,相关药品
肩峰下撞击征,洛索洛芬钠胶囊,相关药品
肩峰下撞击征,奥沙普秦肠溶片,相关药品
肩峰下撞击征,氨糖美辛肠溶片,相关药品
肩峰下撞击征,吡罗昔康片,相关药品
肩峰下撞击征,布洛芬片,相关药品
肩峰下撞击征,盐酸米诺环素胶囊,相关药品
肩峰下撞击征,解痉镇痛酊,相关药品
肩峰下撞击征,骨痛灵酊,相关药品
肩峰下撞击征,青鹏软膏,相关药品
肩峰下撞击征,双氯芬酸二乙胺凝胶,相关药品
肩峰下撞击征,布洛芬缓释混悬液,相关药品
结核性干性胸膜炎,清肺十八味丸,相关药品
结核性干性胸膜炎,氢化可的松注射液,相关药品
结核性干性胸膜炎,石膏二十五味散,相关药品
结核性干性胸膜炎,注射用阿洛西林钠,相关药品
结核性干性胸膜炎,氢化泼尼松注射液,相关药品
假性高血压,苯磺酸氨氯地平片,相关药品
假性高血压,奥美沙坦酯片,相关药品
假性高血压,七十味珍珠丸,相关药品
假性高血压,氯沙坦钾氢氯噻嗪片,相关药品
假性高血压,苯磺酸氨氯地平胶囊,相关药品
假性高血压,替米沙坦片,相关药品
假性高血压,呋塞米片,相关药品
假性高血压,盐酸贝那普利片,相关药品
假性高血压,缬沙坦胶囊,相关药品
假性高血压,马来酸氨氯地平片,相关药品
假性高血压,羟苯磺酸钙胶囊,相关药品
假性高血压,厄贝沙坦片,相关药品
假性高血压,地巴唑片,相关药品
假性高血压,缬沙坦分散片,相关药品
假性高血压,氯沙坦钾片,相关药品
假性高血压,复方利血平片,相关药品
假性高血压,盐酸普萘洛尔片,相关药品
假斑秃,非那雄胺片,相关药品
假斑秃,荣发胶囊,相关药品
假斑秃,养血生发胶囊,相关药品
假斑秃,固肾生发丸,相关药品
假斑秃,滋补生发片,相关药品
假斑秃,斑秃丸,相关药品
假斑秃,生发丸,相关药品
假斑秃,米诺地尔搽剂,相关药品
假斑秃,除脂生发片,相关药品
假斑秃,胱氨酸片,相关药品
假斑秃,复方甘草酸苷片,相关药品
假斑秃,复方甘草酸苷胶囊,相关药品
假斑秃,参归生发酊,相关药品
贾第虫病,阿苯达唑片,相关药品
贾第虫病,吡喹酮片,相关药品
放射性周围神经病,甲钴胺片,相关药品
放射性周围神经病,甲钴胺分散片,相关药品
放射性周围神经病,甲钴胺注射液,相关药品
放射性周围神经病,注射用肌氨肽苷,相关药品
泛发性特发性毛细血管扩张,注射用胰激肽原酶,相关药品
非哺乳期乳晕部瘘管,头孢氨苄胶囊,相关药品
非哺乳期乳晕部瘘管,盐酸左氧氟沙星胶囊,相关药品
非哺乳期乳晕部瘘管,炎立消胶囊,相关药品
非哺乳期乳晕部瘘管,蒲公英颗粒,相关药品
非哺乳期乳晕部瘘管,左氧氟沙星片,相关药品
非哺乳期乳晕部瘘管,吉祥安坤丸,相关药品
非哺乳期乳晕部瘘管,连蒲双清片,相关药品
非哺乳期乳晕部瘘管,乳块消胶囊,相关药品
非哺乳期乳晕部瘘管,乳癖消胶囊,相关药品
非哺乳期乳晕部瘘管,盐酸米诺环素胶囊,相关药品
非哺乳期乳晕部瘘管,聚甲酚磺醛溶液,相关药品
腹卒中综合征,曲匹布通片,相关药品
腹卒中综合征,注射用硫酸核糖霉素,相关药品
腹卒中综合征,盐酸多西环素胶丸,相关药品
腹卒中综合征,注射用头孢哌酮钠,相关药品
腹卒中综合征,硫酸奈替米星注射液,相关药品
腹卒中综合征,硫酸西索米星注射液,相关药品
酚类中毒,布美他尼片,相关药品
酚类中毒,十一味金色丸,相关药品
酚类中毒,仁青芒觉,相关药品
酚类中毒,大月晶丸,相关药品
酚类中毒,注射用鼠神经生长因子,相关药品
酚类中毒,盐酸利多卡因注射液,相关药品
酚类中毒,地塞米松磷酸钠注射液,相关药品
酚类中毒,注射用硫代硫酸钠,相关药品
酚类中毒,注射用布美他尼,相关药品
酚类中毒,注射用呋塞米,相关药品
非溃疡消化不良,健儿清解液,相关药品
非溃疡消化不良,建曲,相关药品
非溃疡消化不良,保和丸,相关药品
非溃疡消化不良,复方春砂颗粒,相关药品
非溃疡消化不良,维生素,相关药品
非溃疡消化不良,大山楂颗粒,相关药品
非溃疡消化不良,补中益气丸,相关药品
非溃疡消化不良,呋喃硫胺片,相关药品
非溃疡消化不良,复方胃蛋白酶颗粒,相关药品
非溃疡消化不良,多潘立酮片,相关药品
非溃疡消化不良,加味逍遥丸,相关药品
非溃疡消化不良,蛇胆陈皮片,相关药品
非溃疡消化不良,胃灵颗粒,相关药品
非溃疡消化不良,猴头菌提取物颗粒,相关药品
非溃疡消化不良,理中丸,相关药品
非溃疡消化不良,沙棘颗粒,相关药品
非溃疡消化不良,源吉林甘和茶,相关药品
非溃疡消化不良,乳酸菌素片,相关药品
非溃疡消化不良,四君子颗粒,相关药品
非溃疡消化不良,香砂六君丸,相关药品
动脉硬化性闭塞症,通脉颗粒,相关药品
动脉硬化性闭塞症,盐酸沙格雷酯片,相关药品
动脉硬化性闭塞症,贝前列素钠片,相关药品
动脉硬化性闭塞症,肠多糖片,相关药品
动脉硬化性闭塞症,西洛他唑胶囊,相关药品
动脉硬化性闭塞症,硫酸氢氯吡格雷片,相关药品
动脉硬化性闭塞症,曲克芦丁片,相关药品
动脉硬化性闭塞症,肌醇烟酸酯片,相关药品
动脉硬化性闭塞症,尼麦角林片,相关药品
动脉硬化性闭塞症,银杏叶提取物片,相关药品
动脉硬化性闭塞症,烟酸肌醇酯片,相关药品
动脉硬化性闭塞症,脉管复康片,相关药品
单纯疱疹病毒肺炎,利巴韦林分散片,相关药品
单纯疱疹病毒肺炎,利巴韦林片,相关药品
单纯疱疹病毒肺炎,利巴韦林颗粒,相关药品
单纯疱疹病毒肺炎,利巴韦林含片,相关药品
单纯疱疹病毒肺炎,利巴韦林胶囊,相关药品
单纯疱疹性葡萄膜炎,环孢素软胶囊,相关药品
单纯疱疹性葡萄膜炎,复方硫酸新霉素滴眼液,相关药品
单纯疱疹性葡萄膜炎,地塞米松磷酸钠滴眼液,相关药品
单纯疱疹性葡萄膜炎,双氯芬酸钠滴眼液,相关药品
单纯疱疹性葡萄膜炎,眼氨肽注射液,相关药品
单纯性肺嗜酸性粒细胞增多症,氨茶碱片,相关药品
单纯性肺嗜酸性粒细胞增多症,硫酸特布他林片,相关药品
单纯性脊柱结核,利福喷丁胶囊,相关药品
单纯性脊柱结核,异烟肼片,相关药品
单纯性脊柱结核,利福平胶囊,相关药品
单纯性脊柱结核,吡嗪酰胺片,相关药品
单纯性脊柱结核,盐酸乙胺丁醇片,相关药品
单纯性脊柱结核,丙硫异烟胺肠溶片,相关药品
单纯性肾囊肿,肾炎四味胶囊,相关药品
对苯二胺皮炎,无极膏,相关药品
对苯二胺皮炎,复方曲安奈德乳膏,相关药品
对苯二胺皮炎,马来酸氯苯那敏片,相关药品
对苯二胺皮炎,曲咪新乳膏,相关药品
对苯二胺皮炎,复方醋酸地塞米松乳膏,相关药品
对苯二胺皮炎,复方氟米松软膏,相关药品
对苯二胺皮炎,赛庚啶乳膏,相关药品
对苯二胺皮炎,复方倍氯米松樟脑乳膏,相关药品
对苯二胺皮炎,哈西奈德乳膏,相关药品
对苯二胺皮炎,克痒敏醑,相关药品
对苯二胺皮炎,氟轻松维,相关药品
对苯二胺皮炎,醋酸氟轻松乳膏,相关药品
大脑凸面脑膜瘤,注射用香菇多糖,相关药品
大脑凸面脑膜瘤,苦参碱氯化钠注射液,相关药品
大脑凸面脑膜瘤,甘露聚糖肽注射液,相关药品
大脑凸面脑膜瘤,芪蓝扶正颗粒,相关药品
单核细胞白血病,硫唑嘌呤片,相关药品
单核细胞白血病,乌苯美司胶囊,相关药品
单核细胞白血病,醋酸泼尼松片,相关药品
单核细胞白血病,消癌平片,相关药品
单核细胞白血病,消癌平胶囊,相关药品
单核细胞白血病,消癌平口服液,相关药品
单核细胞白血病,醋酸地塞米松片,相关药品
单核细胞白血病,乌苯美司片,相关药品
跟骨骨折,骨肽片,相关药品
跟骨骨折,复方氨基酸胶囊,相关药品
跟骨骨折,伤科跌打丸,相关药品
跟骨骨折,独一味颗粒,相关药品
跟骨骨折,骨松宝胶囊,相关药品
跟骨骨折,伤科七味片,相关药品
跟骨骨折,舒筋活血胶囊,相关药品
跟骨骨折,伤科跌打片,相关药品
跟骨骨折,跌打损伤丸,相关药品
跟骨骨折,接骨七厘片,相关药品
跟骨骨折,灵仙跌打片,相关药品
跟骨骨折,双虎肿痛宁,相关药品
跟骨骨折,舒筋活血片,相关药品
跟骨骨折,骨炎灵片,相关药品
跟骨骨折,接骨丸,相关药品
跟骨骨折,骨折挫伤胶囊,相关药品
跟骨骨折,三七片,相关药品
跟骨骨折,复方三七胶囊,相关药品
跟骨骨折,跌打丸,相关药品
跟骨骨折,麝香接骨胶囊,相关药品
骨折,骨肽片,相关药品
骨折,复方氨基酸胶囊,相关药品
骨折,伤科跌打丸,相关药品
骨折,独一味颗粒,相关药品
骨折,骨松宝胶囊,相关药品
骨折,伤科七味片,相关药品
骨折,舒筋活血胶囊,相关药品
骨折,伤科跌打片,相关药品
骨折,跌打损伤丸,相关药品
骨折,接骨七厘片,相关药品
骨折,灵仙跌打片,相关药品
骨折,双虎肿痛宁,相关药品
骨折,舒筋活血片,相关药品
骨折,骨炎灵片,相关药品
骨折,接骨丸,相关药品
骨折,骨折挫伤胶囊,相关药品
骨折,三七片,相关药品
骨折,复方三七胶囊,相关药品
骨折,跌打丸,相关药品
骨折,麝香接骨胶囊,相关药品
肛提肌综合征,便秘通软膏,相关药品
肛提肌综合征,牛黄解毒丸,相关药品
肛提肌综合征,牛黄解毒片,相关药品
肛提肌综合征,通便灵胶囊,相关药品
肛提肌综合征,一清颗粒,相关药品
肛提肌综合征,麻仁丸,相关药品
肛提肌综合征,清肺抑火片,相关药品
肛提肌综合征,清泻丸,相关药品
肛提肌综合征,比沙可啶肠溶片,相关药品
肛提肌综合征,上清丸,相关药品
肛提肌综合征,便乃通茶,相关药品
肛提肌综合征,润肠通秘茶,相关药品
肛提肌综合征,槐杞黄颗粒,相关药品
肛提肌综合征,防风通圣丸,相关药品
肛提肌综合征,天王补心丸,相关药品
肛提肌综合征,苦参软膏,相关药品
肛提肌综合征,连翘败毒丸,相关药品
肛提肌综合征,栀子金花丸,相关药品
肛提肌综合征,双歧杆菌三联活菌胶囊,相关药品
肛提肌综合征,枯草杆菌二联活菌肠溶胶囊,相关药品
肛周湿疹,曲咪新乳膏,相关药品
肛周湿疹,京万红软膏,相关药品
肛周湿疹,马应龙麝香痔疮膏,相关药品
肛周湿疹,醋酸氟轻松冰片乳膏,相关药品
肛周湿疹,氧化锌软膏,相关药品
肛周湿疹,金蝉止痒胶囊,相关药品
骨肉瘤,转移因子口服溶液,相关药品
骨肉瘤,环磷酰胺片,相关药品
骨肉瘤,注射用转移因子,相关药品
骨肉瘤,转移因子注射液,相关药品
骨肉瘤,甲氨蝶呤注射液,相关药品
骨肉瘤,注射用环磷酰胺,相关药品
