entity1,entity2,relation
医用药物中毒所致的精神障碍,共济失调,相关症状
医用药物中毒所致的精神障碍,感觉障碍,相关症状
医用药物中毒所致的精神障碍,噩梦,相关症状
医用药物中毒所致的精神障碍,麻醉药中毒,相关症状
医用药物中毒所致的精神障碍,反应迟钝,相关症状
医用药物中毒所致的精神障碍,不协调性兴奋,相关症状
医用药物中毒所致的精神障碍,多疑,相关症状
肺栓塞和肺梗死,静脉血栓,相关症状
肺栓塞和肺梗死,肺栓塞,相关症状
肺栓塞和肺梗死,呼吸困难,相关症状
肺栓塞和肺梗死,胸痛,相关症状
阴道恶性苗勒管混合瘤,息肉,相关症状
阴道恶性苗勒管混合瘤,阴道分泌物增多,相关症状
阴道恶性苗勒管混合瘤,子宫内膜异位,相关症状
阴道恶性苗勒管混合瘤,阴道出血,相关症状
医源性多毛症,腰骶部皮肤多毛、异常色素沉着,相关症状
阴道恶性苗勒管混合瘤,阴道内出现粪质和血性分泌,相关症状
肺栓塞和肺梗死,体肺循环栓塞,相关症状
肺栓塞和肺梗死,突发的右侧心衰,相关症状
遗传性运动失调性多发性神经炎,运动失调,相关症状
医源性多毛症,妊娠时出现的多毛,相关症状
多种抽动综合征,脑血管痉挛,相关症状
多种抽动综合征,局部肢体抽动,相关症状
多种抽动综合征,四肢抽搐,相关症状
多种抽动综合征,睡觉时小腿抽筋,相关症状
带状疱疹,疱疹后神经痛,相关症状
带状疱疹,反复发作的带状疱疹,相关症状
带状疱疹,乏力,相关症状
医源性多毛症,面部多毛,相关症状
带状疱疹,发炎,相关症状
带状疱疹,耳痛,相关症状
遗传性异常纤维蛋白原血症,月经量多,相关症状
遗传性异常纤维蛋白原血症,微血栓形成,相关症状
遗传性凝血因子Ⅹ缺乏,皮肤瘀斑,相关症状
低眼压性青光眼,迎风流泪,相关症状
多胎,胎动频繁,相关症状
多胎,停经,相关症状
多胎,体重增加,相关症状
多胎,早孕反应重,相关症状
多胎,子宫增大明显（子宫增大超过胎龄）,相关症状
低眼压性青光眼,眼压升高,相关症状
低眼压性青光眼,低血压,相关症状
多种抽动综合征,下肢外展,相关症状
低眼压性青光眼,视野缺损,相关症状
低眼压性青光眼,疲劳,相关症状
单纯性疱疹,口咽部水疱状损害,相关症状
低眼压性青光眼,绿色弱,相关症状
遗传性凝血因子Ⅹ缺乏,先天性X因子缺乏,相关症状
单纯性疱疹,口腔溃疡,相关症状
遗传性凝血因子Ⅹ缺乏,牙龈出血,相关症状
低眼压性青光眼,虹膜节段性萎缩,相关症状
单纯性疱疹,口唇疱疹,相关症状
遗传性凝血因子Ⅹ缺乏,拔牙后出血不止,相关症状
遗传性凝血因子Ⅹ缺乏,鼻出血,相关症状
遗传性凝血因子Ⅹ缺乏,出血倾向,相关症状
遗传性凝血因子Ⅹ缺乏,肌肉出血,相关症状
遗传性异常纤维蛋白原血症,出血倾向,相关症状
遗传性异常纤维蛋白原血症,皮肤瘀斑,相关症状
遗传性异常纤维蛋白原血症,流产,相关症状
放射性颌骨骨髓炎,张口困难,相关症状
放射性颌骨骨髓炎,伤口感染,相关症状
放射性颌骨骨髓炎,软组织感染,相关症状
多种抽动综合征,抽搐,相关症状
带状疱疹,耳鸣,相关症状
带状疱疹,耳聋,相关症状
多种抽动综合征,腹壁不自主轴动,相关症状
单纯性疱疹,口、眼、生殖器损害,相关症状
带状疱疹,恶心,相关症状
带状疱疹,带状疱疹样外观,相关症状
带状疱疹,鼻尖或鼻翼出现带状疱疹,相关症状
阴道蚂蟥叮吸,继发感染,相关症状
遗传性运动失调性多发性神经炎,周围神经损害,相关症状
阴道蚂蟥叮吸,阴道出血,相关症状
遗传性运动失调性多发性神经炎,肌束震颤,相关症状
遗传性运动失调性多发性神经炎,眼球震颤,相关症状
遗传性运动失调性多发性神经炎,眼肌瘫痪,相关症状
遗传性运动失调性多发性神经炎,感觉障碍,相关症状
遗传性运动失调性多发性神经炎,位置觉、震动觉减退,相关症状
移行脊椎,坐骨神经痛,相关症状
遗传性运动失调性多发性神经炎,步态不稳,相关症状
遗传性运动失调性多发性神经炎,肌肉萎缩,相关症状
移行脊椎,神经根刺激,相关症状
移行脊椎,强迫俯卧位,相关症状
医源性多毛症,毛发增多,相关症状
医源性多毛症,毛发异常,相关症状
阴道蚂蟥叮吸,风团,相关症状
移行脊椎,骶尾椎融合,相关症状
医源性气管及主支气管损伤,支气管树受压,相关症状
医源性气管及主支气管损伤,呛咳,相关症状
医源性气管及主支气管损伤,呼吸困难,相关症状
医源性气管及主支气管损伤,呼吸功能衰竭,相关症状
移行脊椎,腰椎骶化,相关症状
医源性气管及主支气管损伤,食管瘘,相关症状
肺栓塞和肺梗死,肺不张,相关症状
医源性气管及主支气管损伤,喘息,相关症状
肺栓塞和肺梗死,肺纹理减少,相关症状
肺栓塞和肺梗死,咯血,相关症状
肥大细胞增多症,腹痛,相关症状
肥大细胞增多症,风团,相关症状
肥大细胞增多症,恶心,相关症状
肥大细胞增多症,低血压,相关症状
腹腔脓肿,胸腔积液,相关症状
腹腔脓肿,脓肿,相关症状
移行脊椎,骶椎腰化,相关症状
移行脊椎,躯干畸形弯曲,相关症状
肥大细胞增多症,鼻出血,相关症状
肥大细胞增多症,斑疹,相关症状
医源性气管及主支气管损伤,胃扩张,相关症状
非冻结性冷伤,充血,相关症状
非冻结性冷伤,手指或手臂部刺痛及麻木感,相关症状
非冻结性冷伤,手背部皮肤发红肿胀,相关症状
腹腔脓肿,空腹时腹部有振水声者,相关症状
非冻结性冷伤,冻疮,相关症状
非冻结性冷伤,脸裂,相关症状
非冻结性冷伤,手冻伤,相关症状
肺错构瘤,咯血,相关症状
肺错构瘤,哮鸣音,相关症状
肺错构瘤,胸痛,相关症状
肺错构瘤,钙化影,相关症状
肺错构瘤,气短,相关症状
腹膜后脓肿,腹痛,相关症状
腹膜后脓肿,腹泻,相关症状
腹膜后脓肿,腹膜刺激征,相关症状
腹膜后脓肿,肠胀气,相关症状
腹膜后脓肿,腹部肿块,相关症状
肺错构瘤,支气管狭窄,相关症状
腹膜后脓肿,肠麻痹,相关症状
非冻结性冷伤,脚冻伤,相关症状
外阴平滑肌肉瘤,异常子宫出血,相关症状
外源性过敏性肺泡炎,胸闷,相关症状
外源性过敏性肺泡炎,气急,相关症状
外源性过敏性肺泡炎,劳力性呼吸困难,相关症状
点状骨骺发育异常,智力发育迟缓,相关症状
点状骨骺发育异常,髋、膝、肘部呈屈曲畸形,相关症状
冻僵,干性坏疽,相关症状
骶髂关节扭伤,休克,相关症状
胃肠型食物中毒,颜面潮红,相关症状
胃肠型食物中毒,腭舌咽呼吸肌呈对称性弛缓性轻瘫,相关症状
点状骨骺发育异常,青年白内障,相关症状
胃肠型食物中毒,脱水,相关症状
胃肠型食物中毒,休克,相关症状
胃肠食物不耐受症,低血压,相关症状
胃肠食物不耐受症,晕厥,相关症状
胃肠食物不耐受症,胃肠道症状,相关症状
胃肠食物不耐受症,血管性水肿,相关症状
胃肠型食物中毒,稀便,相关症状
电击伤,皮肤血管收缩呈网状图案,相关症状
胃肠道功能紊乱,粪便量多,相关症状
胃潴留,脱水,相关症状
胃粘膜脱垂症,消化性溃疡,相关症状
胃肠型食物中毒,肩胛带“模拟瘫痪”,相关症状
胃切除后胆汁返流性胃炎,胃酸缺乏,相关症状
胃切除后胆汁返流性胃炎,舌炎,相关症状
胃切除后胆汁返流性胃炎,术后腹胀,相关症状
胃病,黑便,相关症状
胃病,食欲不振,相关症状
骶髂关节扭伤,下肢放射痛,相关症状
胃肠食物不耐受症,水肿,相关症状
外源性过敏性肺泡炎,体重减轻,相关症状
点状骨骺发育异常,关节僵硬,相关症状
胃病,腹泻,相关症状
巯甲丙脯酸肾损害,肾功能衰竭,相关症状
巯甲丙脯酸肾损害,无尿,相关症状
巯甲丙脯酸肾损害,肾损害,相关症状
胃肠型食物中毒,恶心,相关症状
巯甲丙脯酸肾损害,肾动脉狭窄,相关症状
胃肠食物不耐受症,恶心,相关症状
巯甲丙脯酸肾损害,肾病综合征,相关症状
巯甲丙脯酸肾损害,肾性糖尿,相关症状
巯甲丙脯酸肾损害,少尿,相关症状
胃病,恶心,相关症状
胃病,腹部不适,相关症状
巯甲丙脯酸肾损害,高血压,相关症状
胃病,心窝部隐痛,相关症状
胃切除后胆汁返流性胃炎,上消化道出血,相关症状
胃病,胃黏膜充血水肿,相关症状
胃切除后胆汁返流性胃炎,腹泻,相关症状
胃切除后胆汁返流性胃炎,上腹部疼痛,相关症状
胃切除后胆汁返流性胃炎,腹胀,相关症状
胃病,急性胃痛,相关症状
胆道出血,出血倾向,相关症状
胃切除后胆汁返流性胃炎,恶心与呕吐,相关症状
胆道出血,右上腹痛,相关症状
胆道出血,黄疸,相关症状
单侧关节突关节脱位,四肢瘫痪,相关症状
胃病,胃糜烂,相关症状
胆道出血,便血,相关症状
单侧关节突关节脱位,感觉过敏,相关症状
胃泌素瘤,脂肪泻,相关症状
单侧关节突关节脱位,神经根损伤,相关症状
单侧关节突关节脱位,强迫性头颈倾斜畸形,相关症状
单侧关节突关节脱位,颈部怕前屈，怕仰伸,相关症状
胃泌素瘤,消化性溃疡,相关症状
胃泌素瘤,腹泻,相关症状
胃泌素瘤,肝功能衰竭,相关症状
胃病,胃阴虚,相关症状
胃泌素瘤,肝转移,相关症状
胃切除后胆汁返流性胃炎,恶心,相关症状
无胆色素尿性黄疸综合征,黄疸,相关症状
无胆色素尿性黄疸综合征,肌肉酸痛,相关症状
胃切除后胆汁返流性胃炎,胆汁返流,相关症状
胆道出血,上消化道出血,相关症状
胃泌素瘤,高促胃泌素血症,相关症状
胃泌素瘤,卓-艾综合征,相关症状
无胆色素尿性黄疸综合征,恶心,相关症状
胃粘膜脱垂症,腹胀,相关症状
胃粘膜脱垂症,腹痛,相关症状
胃粘膜脱垂症,腹部压痛,相关症状
胃粘膜脱垂症,恶心,相关症状
胃粘膜脱垂症,嗳气,相关症状
胃潴留,体重减轻,相关症状
胃潴留,腹痛,相关症状
胃肠道功能紊乱,恶心,相关症状
胃潴留,钝痛,相关症状
无胆色素尿性黄疸综合征,高热,相关症状
胃潴留,空腹时腹部有振水声者,相关症状
胃肠道功能紊乱,低血压,相关症状
胃肠道功能紊乱,大便习惯改变,相关症状
胃肠道功能紊乱,便秘,相关症状
胃肠道功能紊乱,肠出血,相关症状
胃肠道功能紊乱,嗳气,相关症状
胃肠型食物中毒,腹痛,相关症状
胃肠型食物中毒,腹泻,相关症状
电击伤,肠穿孔,相关症状
胃肠型食物中毒,水样便,相关症状
胃粘膜脱垂症,胃粘膜脱垂,相关症状
电击伤,抽搐,相关症状
电击伤,蛋白尿,相关症状
电击伤,耳聋,相关症状
电击伤,单瘫,相关症状
电击伤,肠道功能紊乱,相关症状
电击伤,呆滞,相关症状
电击伤,面色苍白,相关症状
胃肠道功能紊乱,恶食酸物,相关症状
骶髂关节扭伤,面色苍白,相关症状
骶髂关节扭伤,关节扭伤,相关症状
骶髂关节扭伤,骶髂关节疼痛,相关症状
骶髂关节扭伤,神经痛,相关症状
骶髂关节扭伤,臀部放射痛,相关症状
冻僵,皮肤苍白,相关症状
冻僵,反应迟钝,相关症状
冻僵,继发感染,相关症状
骶髂关节扭伤,骶髂部剧烈疼痛,相关症状
胃肠道功能紊乱,肠痉挛,相关症状
胃肠道功能紊乱,恶食凉物,相关症状
冻僵,湿性坏疽,相关症状
冻僵,昏迷,相关症状
外源性过敏性肺泡炎,呼吸衰竭,相关症状
冻僵,手冻伤,相关症状
冻僵,脸裂,相关症状
点状骨骺发育异常,扁脸,相关症状
外源性过敏性肺泡炎,干咳,相关症状
点状骨骺发育异常,鼻梁平塌,相关症状
外源性过敏性肺泡炎,变应性咳嗽,相关症状
外源性过敏性肺泡炎,呼吸困难,相关症状
冻僵,脸冻伤,相关症状
外源性过敏性肺泡炎,心动过速,相关症状
外源性过敏性肺泡炎,肺间质纤维化,相关症状
外阴平滑肌肉瘤,外阴痛,相关症状
外阴平滑肌肉瘤,皮肤受累,相关症状
外阴平滑肌肉瘤,结节,相关症状
外阴平滑肌肉瘤,充血,相关症状
外阴平滑肌肉瘤,耻区肿块,相关症状
小肠类癌,失水,相关症状
小肠类癌,腹痛,相关症状
小肠类癌,乏力,相关症状
小肠类癌,支气管痉挛,相关症状
小肠类癌,烟酸缺乏,相关症状
冻僵,脚冻伤,相关症状
小肠类癌,腹泻,相关症状
小肠类癌,皮肤粗糙,相关症状
小肠类癌,右心衰竭,相关症状
下肢交通静脉瓣膜关闭不全,间歇性跛行,相关症状
小肠类癌,下腹部包块,相关症状
小肠类癌,意识模糊,相关症状
下肢交通静脉瓣膜关闭不全,四肢发冷,相关症状
下肢交通静脉瓣膜关闭不全,湿疹,相关症状
下肢交通静脉瓣膜关闭不全,皮肤萎缩和色素沉着,相关症状
下肢交通静脉瓣膜关闭不全,下肢皮肤营养性改变,相关症状
下肢交通静脉瓣膜关闭不全,皮下组织硬结,相关症状
下疳样脓皮病,红晕,相关症状
下疳样脓皮病,脓性分泌物,相关症状
下疳样脓皮病,脓疱,相关症状
下疳样脓皮病,硬下疳,相关症状
下疳样脓皮病,丘疹,相关症状
螺菌病,昏迷,相关症状
螺菌病,寒战,相关症状
螺菌病,关节疼痛,相关症状
螺菌病,腹泻,相关症状
螺菌病,高热,相关症状
螺菌病,乏力,相关症状
螺菌病,发绀,相关症状
螺菌病,恶心与呕吐,相关症状
流行性角膜结膜炎,咽部充血,相关症状
流行性角膜结膜炎,咽痛,相关症状
螺菌病,斑丘疹,相关症状
螺菌病,便血,相关症状
包茎过长,水肿,相关症状
包茎过长,包皮粘连,相关症状
包茎过长,脓性分泌物,相关症状
流行性角膜结膜炎,上睑黄白色小点,相关症状
鼻中隔溃疡,鼻中隔穿孔,相关症状
鼻前庭炎,结痂,相关症状
鼻中隔溃疡,鼻前庭皮肤红肿疼痛,相关症状
包茎过长,包皮水肿,相关症状
鼻前庭炎,鼻毛变白,相关症状
病毒性咽炎,咽喉干燥充血,相关症状
鼻中隔溃疡,鼻粘膜出血,相关症状
病毒性咽炎,畏寒,相关症状
病毒性咽炎,咽炎、舌炎、龈炎,相关症状
瘰疬性苔藓,鳞屑,相关症状
瘰疬性苔藓,丘疹,相关症状
病毒性咽炎,淋巴结肿大,相关症状
瘰疬性苔藓,四肢苔藓样变,相关症状
鼻瓣区狭窄,息肉,相关症状
鼻瓣区狭窄,鼻出血,相关症状
病毒性咽炎,疱疹,相关症状
病毒性咽炎,喉咙痒,相关症状
病毒性咽炎,咽部灼热疼痛,相关症状
鼻瓣区狭窄,吸气时鼻腔阻塞,相关症状
病毒性咽炎,咽部粘膜弥漫充血,相关症状
鼻前庭炎,鳞屑,相关症状
鼻中隔溃疡,鼻子红血丝,相关症状
鼻中隔溃疡,鼻黏膜可呈颗粒状易碎的结痂,相关症状
鼻中隔溃疡,鼻腔干燥及结痂,相关症状
鼻中隔溃疡,鼻痒,相关症状
鼻中隔溃疡,鼻黏膜溃疡,相关症状
鼻中隔脓肿,周身不适,相关症状
鼻中隔脓肿,脓肿,相关症状
白喉,高热,相关症状
鼻中隔脓肿,鼻塞,相关症状
鼻中隔脓肿,鼻中隔穿孔,相关症状
白喉,鼻塞,相关症状
白喉,烦躁不安,相关症状
暑瘵,意识模糊,相关症状
暑瘵,烦渴多饮,相关症状
鼻石,头昏,相关症状
鼻前庭炎,鼻毛脱落,相关症状
鼻前庭炎,鼻前庭部发痒,相关症状
鼻石,脓性分泌物,相关症状
鼻石,鼻甲肿胀,相关症状
暑瘵,气喘,相关症状
暑瘵,咯血,相关症状
鼻石,单侧鼻腔阻塞,相关症状
暑瘵,鼻衄,相关症状
水肿,心悸,相关症状
鼻石,鼻塞排出脓性或血性分泌物,相关症状
暑瘵,芤脉,相关症状
水肿,水肿,相关症状
水肿,气喘,相关症状
水肿,腹水,相关症状
水肿,站立久后的浮肿,相关症状
水肿,手指冻肿,相关症状
水肿,皮肤冻伤,相关症状
水渍疮,组织液渗出,相关症状
水肿,身体的低垂部位水肿,相关症状
水渍疮,掌跖角化过度,相关症状
水肿,高温性水肿,相关症状
水渍疮,细菌感染,相关症状
水渍疮,皮肤苍白,相关症状
水渍疮,皮肤松弛起皱,相关症状
水渍疮,继发感染,相关症状
暑湿,脘痞,相关症状
水渍疮,疥疮结节,相关症状
水渍疮,点状痤疮,相关症状
暑湿,痰湿体质,相关症状
暑湿,高热,相关症状
暑湿,口干渴难忍,相关症状
暑湿,出汗减少,相关症状
水肿,特发性水肿,相关症状
鼠咬伤,休克,相关症状
鼠咬伤,肾功能衰竭,相关症状
鼠咬伤,全身感染中毒症状,相关症状
鼠咬伤,少尿,相关症状
鼠咬伤,弥漫性下腰痛,相关症状
鼠咬伤,结膜充血,相关症状
鼠咬伤,发热伴出血,相关症状
鼠咬伤,低血压,相关症状
鼠咬伤,多尿,相关症状
鼠咬伤,血热,相关症状
白喉,恶心,相关症状
白喉,发绀,相关症状
白喉,干咳,相关症状
白喉,扁桃体充血,相关症状
白喉,扁桃体上有灰色膜,相关症状
鼻窦炎,鼻塞排出脓性或血性分泌物,相关症状
鼻窦炎,食欲不振,相关症状
鼻窦炎,头昏,相关症状
白喉,白喉假膜形成,相关症状
白喉,皮肤白喉,相关症状
鼻窦炎,清晨或上午头痛,相关症状
鼻窦炎,上颌窦囊肿,相关症状
鼻窦炎,鼻塞及反射性头痛,相关症状
鼻窦炎,恶心,相关症状
扁平苔癣,丘疹,相关症状
扁平苔癣,粘膜充血,相关症状
鼻窦炎,脓鼻涕增多且不易擤尽,相关症状
扁平苔癣,异常鱼鳞癣,相关症状
流行性角膜结膜炎,肌肉酸痛,相关症状
鼻窦炎,阵发性鼻塞,相关症状
流行性角膜结膜炎,结膜充血,相关症状
流行性角膜结膜炎,角膜上皮糜烂,相关症状
流行性角膜结膜炎,角膜炎,相关症状
流行性角膜结膜炎,视力障碍,相关症状
流行性角膜结膜炎,角膜知觉减少,相关症状
流行性角膜结膜炎,流泪,相关症状
鼻窦炎,增殖腺肥大,相关症状
良性淋巴上皮病,眼痛,相关症状
良性淋巴上皮病,眼球突出,相关症状
瘰疬性皮肤结核病,皮下结节,相关症状
瘰疬性皮肤结核病,皮肤粘连,相关症状
瘰疬分枝杆菌感染,肉芽肿,相关症状
瘰疬分枝杆菌感染,丹毒,相关症状
良性淋巴上皮病,泪腺肿大,相关症状
颅内低压综合征,卧床不起,相关症状
颅内低压综合征,定位体征,相关症状
瘰疬性皮肤结核病,结节,相关症状
瘰疬分枝杆菌感染,结节,相关症状
颅内低压综合征,厌食,相关症状
颅内低压综合征,耳鸣,相关症状
扁平苔癣,扁平苔癣,相关症状
颅内低压综合征,眩晕,相关症状
颅内低压综合征,失眠,相关症状
颅内低压综合征,恶心,相关症状
颅内低压综合征,畏光,相关症状
颅内低压综合征,头昏,相关症状
颅内低压综合征,意识障碍,相关症状
洛博芽生菌病,淋巴结肿大,相关症状
洛博芽生菌病,结痂,相关症状
洛博芽生菌病,结节,相关症状
骨纤维异样增殖症,智力减低,相关症状
骨纤维异样增殖症,眼球突出,相关症状
骨纤维异样增殖症,性早熟,相关症状
骨纤维异样增殖症,阴道出血,相关症状
股神经干性痛,腰酸背痛,相关症状
输卵管结扎术后并发症,伤口感染,相关症状
输卵管结扎术后并发症,下腹痛,相关症状
输卵管结扎术后并发症,子宫出血,相关症状
输卵管结扎术后并发症,盆腔脓肿,相关症状
股神经干性痛,下腹部压痛,相关症状
股骨髁上骨折,休克,相关症状
股神经干性痛,腰脊椎疼痛,相关症状
股骨头骨折,关节积液,相关症状
输卵管结扎术后并发症,盆腔坠痛,相关症状
股骨头骨折,髋关节脱位,相关症状
股骨头骨折,臀部可触及上移的股骨头,相关症状
股骨头骨折,大腿内侧痛,相关症状
肱骨上端骨骺分离,软组织肿胀,相关症状
肱骨上端骨骺分离,肌肉压痛,相关症状
高胡萝卜素血症,黄疸,相关症状
股骨转子间骨折,剧烈疼痛,相关症状
高胡萝卜素血症,巩膜黄染,相关症状
输卵管结扎术后并发症,盆腔积液,相关症状
输卵管结扎术后并发症,盆腔瘀血,相关症状
股骨转子间骨折,髋内翻,相关症状
股骨转子间骨折,下肢短缩,相关症状
高胡萝卜素血症,胡萝卜素血症,相关症状
骨纤维肉瘤,生长缓慢,相关症状
骨纤维肉瘤,骨痛,相关症状
股骨转子间骨折,粉碎性骨折,相关症状
骨纤维肉瘤,腕关节内积血及活动受限,相关症状
股骨头骨折,粉碎性骨折,相关症状
肾虚耳鸣,失眠,相关症状
肾虚耳鸣,疲劳,相关症状
高胡萝卜素血症,无瘙痒，无肝胆疾病的皮肤黄染,相关症状
坏死性筋膜炎,黄疸,相关症状
肾虚耳鸣,尿频,相关症状
肾虚耳鸣,焦虑,相关症状
肾虚耳鸣,健忘,相关症状
肾虚耳鸣,记忆力障碍,相关症状
肾虚耳鸣,关节疼痛,相关症状
肾虚耳鸣,乏力,相关症状
肾虚耳鸣,耳鸣,相关症状
坏死性筋膜炎,厌食,相关症状
坏死性筋膜炎,意识障碍,相关症状
坏死性筋膜炎,畏寒,相关症状
坏死性筋膜炎,低血压,相关症状
坏死性筋膜炎,脱水,相关症状
坏死性筋膜炎,高热,相关症状
坏死性筋膜炎,浅筋膜炎,相关症状
坏死性筋膜炎,足底烧灼感,相关症状
黄色肉芽肿性肾盂肾炎,肉芽肿,相关症状
黄体囊肿,凝血障碍,相关症状
黄体囊肿,囊肿,相关症状
黄色肉芽肿性肾盂肾炎,肾脏受累,相关症状
黄色肉芽肿性肾盂肾炎,泌尿系感染,相关症状
黄体囊肿,滤泡增大,相关症状
黄色肉芽肿性肾盂肾炎,不规则热,相关症状
黄体囊肿,黄体破裂,相关症状
寰椎骨折,韧带断裂,相关症状
寰椎骨折,皮下血肿,相关症状
寰椎骨折,头颈部活动受限,相关症状
寰椎骨折,昏迷,相关症状
黄色肉芽肿性肾盂肾炎,厌食,相关症状
寰椎骨折,颈部不稳感,相关症状
黄色肉芽肿性肾盂肾炎,乏力,相关症状
黄色肉芽肿性肾盂肾炎,消瘦,相关症状
黄色肉芽肿性肾盂肾炎,便秘,相关症状
黄斑囊样水肿,眼底点状或火焰状出血,相关症状
黄斑囊样水肿,糖尿,相关症状
黄斑囊样水肿,黄斑囊样水肿,相关症状
黄色瘤,肉芽肿,相关症状
黄色瘤,窒息,相关症状
黄色瘤,尿崩,相关症状
黄色瘤,甲状腺功能低下,相关症状
黄色瘤,瘙痒,相关症状
坏死性筋膜炎,剧烈疼痛,相关症状
坏死性结节病样肉芽肿病,肉芽肿,相关症状
黄色瘤,黏膜损害,相关症状
黄色瘤,丘疹,相关症状
黄斑囊样水肿,视网膜水肿,相关症状
黄斑囊样水肿,眼底改变,相关症状
黄斑囊样水肿,葡萄膜炎,相关症状
黄斑囊样水肿,视力障碍,相关症状
坏死性结节病样肉芽肿病,胸痛,相关症状
坏死性结节病样肉芽肿病,气急,相关症状
革兰阳性球菌和革兰阴性杆菌性巩膜炎,眼压升高,相关症状
革兰阳性球菌和革兰阴性杆菌性巩膜炎,巩膜外层炎,相关症状
革兰阳性球菌和革兰阴性杆菌性巩膜炎,眼痛,相关症状
坏死性结节病样肉芽肿病,肺外症状,相关症状
坏死性结节病样肉芽肿病,结节,相关症状
坏死性结节病样肉芽肿病,藏毛窦,相关症状
革兰阳性球菌和革兰阴性杆菌性巩膜炎,流泪,相关症状
革兰阳性球菌和革兰阴性杆菌性巩膜炎,角膜炎,相关症状
革兰阳性球菌和革兰阴性杆菌性巩膜炎,畏光,相关症状
肾虚耳鸣,闭经,相关症状
股神经干性痛,臀肌萎缩,相关症状
股骨髁上骨折,关节畸形,相关症状
股骨髁上骨折,单纯骨折,相关症状
股神经干性痛,感觉过敏,相关症状
股神经干性痛,浅感觉减退或缺失,相关症状
股骨髁上骨折,小腿以下缺血,相关症状
输卵管积水,腹痛,相关症状
输卵管积水,女性不孕,相关症状
输卵管积水,子宫直肠窝积液,相关症状
输卵管积水,输卵管肿大,相关症状
输卵管积水,输卵管粘连,相关症状
蛔虫性急性胰腺炎,抽搐,相关症状
蛔虫性急性胰腺炎,蛔虫感染,相关症状
会阴下降综合征,肌张力降低,相关症状
蛔虫性急性胰腺炎,胰源性腹痛,相关症状
进行性脊肌萎缩症,臀肌挛缩,相关症状
进行性脊肌萎缩症,手臂肌肉萎缩,相关症状
会阴下降综合征,直肠脱垂,相关症状
角化病,表皮角化,相关症状
角化病,掌跖角化过度,相关症状
急性单纯性胃炎,肠鸣,相关症状
角化病,手掌及足趾皮肤过度角化,相关症状
急性单纯性胃炎,下腹绞痛,相关症状
急性单纯性胃炎,消化不良,相关症状
急性单纯性胃炎,食欲减退,相关症状
急性单纯性胃炎,便血,相关症状
结胸证,腹泻,相关症状
结胸证,浮脉,相关症状
急性单纯性胃炎,休克,相关症状
结胸证,腹痛,相关症状
急性单纯性胃炎,恶心,相关症状
急性单纯性胃炎,上腹不适,相关症状
急性单纯性胃炎,腹泻,相关症状
急性单纯性胃炎,胆汁返流,相关症状
甲周炎,热痛,相关症状
混合型卟啉病,皮肤水疱或大疱损害,相关症状
混合型卟啉病,皮肤轻度糜烂,相关症状
混合型卟啉病,腹痛,相关症状
甲周炎,指端及指(趾)甲周红斑,相关症状
脊柱疾病,眩晕,相关症状
急性腐蚀性胃炎,内出血,相关症状
急性腐蚀性胃炎,水肿,相关症状
脊柱疾病,脑缺氧,相关症状
先天性肌性斜颈,头颈部活动受限,相关症状
先天性肌性斜颈,强迫性头颈倾斜畸形,相关症状
甲周炎,手指甲周围起皮,相关症状
脊柱疾病,脊柱破坏,相关症状
肌纤维组织炎,颈背部肌肉痉挛,相关症状
急性腐蚀性胃炎,胆汁返流,相关症状
急性腐蚀性胃炎,恶心,相关症状
肌纤维组织炎,腰部钝痛,相关症状
经腹会阴直肠癌根治术后盆底腹膜疝,大便变细形似铅笔,相关症状
先天性马蹄内翻足,脊柱裂,相关症状
经腹会阴直肠癌根治术后盆底腹膜疝,阵发性腹痛,相关症状
急性腐蚀性胃炎,腹膜炎,相关症状
急性腐蚀性胃炎,剧烈疼痛,相关症状
先天性马蹄内翻足,肌肉萎缩,相关症状
先天性马蹄内翻足,马蹄内翻足,相关症状
急性腐蚀性胃炎,虚脱,相关症状
急性腐蚀性胃炎,休克,相关症状
急性腐蚀性胃炎,幽门瘢痕性狭窄,相关症状
锌中毒,声音嘶哑,相关症状
锌中毒,蛋白尿,相关症状
先天性锁骨假关节,锁骨上的搏动性肿块,相关症状
锌中毒,混合型酸碱平衡紊乱,相关症状
锌中毒,肝肿大,相关症状
先天性锁骨假关节,锁骨上及前斜角肌淋巴结肿大,相关症状
先天性胸腺发育不全,心脏畸形,相关症状
先天性胸腺发育不全,抽搐,相关症状
先天性胸腺发育不全,眼距宽阔,相关症状
小儿结核性脑膜炎,视乳头水肿,相关症状
小儿结核性脑膜炎,颈部强硬,相关症状
先天性胸腺发育不全,低钙血症,相关症状
血管母细胞瘤,脊髓压迫,相关症状
血管母细胞瘤,囊肿,相关症状
小儿结核性脑膜炎,无力,相关症状
小儿结核性脑膜炎,惊厥,相关症状
血管母细胞瘤,水肿,相关症状
血管母细胞瘤,红细胞增多,相关症状
小儿结核性脑膜炎,高热,相关症状
小儿结核性脑膜炎,食欲减退,相关症状
小儿结核性脑膜炎,低热,相关症状
锌中毒,高热,相关症状
小儿结核性脑膜炎,消瘦,相关症状
小儿结核性脑膜炎,烦躁不安,相关症状
锌中毒,恶心,相关症状
锌中毒,乏力,相关症状
锌中毒,呼吸困难,相关症状
锌中毒,呼吸音粗糙,相关症状
锌中毒,腹痛,相关症状
胸廓出口综合征,发绀,相关症状
小儿结核性脑膜炎,婴幼儿抽风,相关症状
胸廓出口综合征,感觉障碍,相关症状
